"Combination ID";"Combination Reference";"Product ID";"Product Reference";"Product Name";"Attribute Type (x,y,z...)";"Attribute Name (x,y,z...)";"Attribute Public Name (x,y,z...)";"Value:Color / Value (x,y,z...)";"Supplier Reference";"Location";"EAN13";"UPC";"ISBN";"MPN";"Cost (Wholesale) Price";"Impact on Price";"Impact on Unit Price";"Ecotax";"Quantity";"Minimal Quantity";"Low Stock Level";"Low Stock Alert (0 = No, 1 = Yes)";"Impact on Weight";"Is Default (0 = No, 1 = Yes)";"Availability Date";"Image URLs (x,y,z...)";"Image Alt Texts (x,y,z...)";"Action When out of Stock";"Warehouses (Reference:Name:Location) (x,y,z...)"
"11";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"dark walnut,square,16x16,canvas";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"12";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"charcoal-black,square,16x16,canvas";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"13";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"chalk-white,square,16x16,canvas";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"14";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"pine-wood,square,16x16,canvas";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"15";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"matte-black:#565050,square,16x16,canvas";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"16";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"matte-white:#F5F5F2,square,16x16,canvas";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"17";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"none,square,20x20,canvas";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"18";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"natural-wood,square,20x20,canvas";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"19";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"dark walnut,square,20x20,canvas";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"20";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"charcoal-black,square,20x20,canvas";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"21";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"chalk-white,square,20x20,canvas";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"22";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"pine-wood,square,20x20,canvas";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"23";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"matte-black:#565050,square,20x20,canvas";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"24";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"matte-white:#F5F5F2,square,20x20,canvas";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"25";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"none,square,24x24,canvas";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"26";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"natural-wood,square,24x24,canvas";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"27";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"dark walnut,square,24x24,canvas";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"28";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"charcoal-black,square,24x24,canvas";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"29";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"chalk-white,square,24x24,canvas";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"30";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"pine-wood,square,24x24,canvas";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"31";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"matte-black:#565050,square,24x24,canvas";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"32";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"matte-white:#F5F5F2,square,24x24,canvas";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"33";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"none,square,30x30,canvas";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"34";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"natural-wood,square,30x30,canvas";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"35";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"dark walnut,square,30x30,canvas";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"36";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"charcoal-black,square,30x30,canvas";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"37";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"chalk-white,square,30x30,canvas";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"38";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"pine-wood,square,30x30,canvas";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"39";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"matte-black:#565050,square,30x30,canvas";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"40";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"matte-white:#F5F5F2,square,30x30,canvas";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"41";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"none,square,36x36,canvas";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"42";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"natural-wood,square,36x36,canvas";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"43";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"dark walnut,square,36x36,canvas";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"44";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"charcoal-black,square,36x36,canvas";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"45";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"chalk-white,square,36x36,canvas";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"46";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"pine-wood,square,36x36,canvas";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"47";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"matte-black:#565050,square,36x36,canvas";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"48";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"matte-white:#F5F5F2,square,36x36,canvas";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"49";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"none,square,11x11,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"50";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"natural-wood,square,11x11,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"51";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"dark walnut,square,11x11,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"52";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"charcoal-black,square,11x11,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"53";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"chalk-white,square,11x11,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"54";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"pine-wood,square,11x11,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"55";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"matte-black:#565050,square,11x11,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"56";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"matte-white:#F5F5F2,square,11x11,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"57";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"none,square,16x16,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"58";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"natural-wood,square,16x16,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"59";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"dark walnut,square,16x16,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"60";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"charcoal-black,square,16x16,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"61";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"chalk-white,square,16x16,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"62";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"pine-wood,square,16x16,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"63";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"matte-black:#565050,square,16x16,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"64";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"matte-white:#F5F5F2,square,16x16,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"65";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"none,square,20x20,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"66";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"natural-wood,square,20x20,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"67";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"dark walnut,square,20x20,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"68";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"charcoal-black,square,20x20,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"69";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"chalk-white,square,20x20,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"70";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"pine-wood,square,20x20,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"71";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"matte-black:#565050,square,20x20,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"72";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"matte-white:#F5F5F2,square,20x20,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"73";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"none,square,24x24,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"74";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"natural-wood,square,24x24,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"75";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"dark walnut,square,24x24,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"76";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"charcoal-black,square,24x24,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"77";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"chalk-white,square,24x24,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"78";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"pine-wood,square,24x24,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"79";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"matte-black:#565050,square,24x24,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"80";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"matte-white:#F5F5F2,square,24x24,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"81";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"none,square,30x30,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"82";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"natural-wood,square,30x30,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"83";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"dark walnut,square,30x30,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"84";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"charcoal-black,square,30x30,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"85";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"chalk-white,square,30x30,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"86";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"pine-wood,square,30x30,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"87";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"matte-black:#565050,square,30x30,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"88";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"matte-white:#F5F5F2,square,30x30,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"89";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"none,square,36x36,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"90";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"natural-wood,square,36x36,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"91";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"dark walnut,square,36x36,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"92";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"charcoal-black,square,36x36,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"93";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"chalk-white,square,36x36,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"94";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"pine-wood,square,36x36,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"95";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"matte-black:#565050,square,36x36,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"96";"";"2";"";"square-image-test";"color,radio,color,radio";"frame,Shape,size,Type";"frame,shape,size,Type";"matte-white:#F5F5F2,square,36x36,fine-art-paper";"";"";"";"";"";"";"0";"0";"0";"0";"0";"1";"";"0";"0";"";"0000-00-00";"";"";"2";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
