"Product ID";"Reference";"Active (0 = No, 1 = Yes)";"Name";"EAN13";"UPC";"ISBN";"MPN";"Visibility";"Condition";"Show Condition (0 = No, 1 = Yes)";"Is Pack (0 = No, 1 = Yes)";"Summary";"Description";"Tags (x,y,z...)";"Available for Order (0 = No, 1 = Yes)";"Availability Date";"Show Price (0 = No, 1 = Yes)";"Creation Date";"Available Online Only (0 = No, 1 = Yes)";"Is Virtual Product (0 = No, 1 = Yes)";"Virtual File URL";"Virtual File Displayed Name";"Number of Allowed Downloads";"Expiration Date of Download";"Number of Days Accessible";"Pack Quantity Type";"Price (Tax Excluded)";"Price (Tax Included)";"Cost (Wholesale) Price";"On Sale Badge (0 = No, 1 = Yes)";"Priority Management";"Tax Rule Name";"Ecotax";"Unity";"Unit Price";"Meta Title";"Meta Keywords";"Meta Description";"Rewritten URL";"Redirect Type";"Target Redirect ID";"Target Redirect Name";"Default Category ID";"Default Category Name";"Category IDs (x,y,z...)";"Category Names (x,y,z...)";"Brand Name";"Related Product IDs (x,y,z...)";"Related Product Names (x,y,z...)";"Product Names in Pack (x,y,z...)";"Product Quantities in Pack (x,y,z...)";"Carrier Names (x,y,z...)";"Width";"Height";"Depth";"Weight";"Delivery Time of In-stock Products";"Delivery Time of Out-of-stock Products";"Additional Shipping Fees";"Delivery Time";"Sold Quantity";"Number of Sales";"Quantity";"Minimal Quantity";"Location";"Low Stock Level";"Low Stock Alert (0 = No, 1 = Yes)";"Label When in Stock";"Label When Backorder Allowed";"Action When out of Stock";"Warehouses (Reference:Name:Location) (x,y,z...)";"Quantity Discount (0 = No, 1 = Yes)";"Cover Image URL";"Image URLs (x,y,z...)";"Image Alt Texts (x,y,z...)";"Features (Name~Value~Custom) (x,y,z...)";"Is Customizable (0 = No, 1 = Yes)";"Number of Customization Text Fields";"Number of Customization File Fields";"Customization Fields (Label:Type:Required) (x,y,z...)";"Has Attachments (0 = No, 1 = Yes)";"Attachment IDs (x,y,z...)";"Attachment URLs (x,y,z...)";"Attachment Names (x,y,z...)";"Attachment Descriptions (x,y,z...)";"Default Supplier Name";"Default Supplier Reference";"Supplier Names (x,y,z...)";"Supplier References (x,y,z...)";"Supplier Prices (x,y,z...)";"Supplier Currency ISO Codes (x,y,z...)"
"12";"";"1";"2vertical-test second upload7";"";"";"";"";"both";"new";"0";"0";"<p>test summary </p>";"<h2 style=""border:0px;margin:0px;list-style:none;color:#363738;font-family:'Titillium Web', sans-serif;font-size:36px;line-height:1;padding:12px 0px;background-color:#ffffff;""><span id=""description-title-postfix"" style=""margin:0px;padding:0px;border:0px;font-family:inherit;line-height:inherit;list-style:none;color:inherit;"">Canvas Print</span> Description</h2>
<div id=""description-canvas-print"" class=""descriptions"" style=""margin:0px;padding:0px;border:0px;font-family:'Open Sans', sans-serif;line-height:inherit;list-style:none;color:#363738;font-size:16px;background-color:#ffffff;"">A statement piece such as the print, ""How Far Is a Light Year?"", can be a bold accent for your home or office. This work by Alexander Grahovsky takes pop art to a different level. The image depicts a beautiful person with smooth ebony skin, wearing pale blue sunglasses and blowing a bright pink bubble. This eye-catching piece brilliantly captures a single moment in time.</div>";"";"1";"0000-00-00";"1";"2025-11-16 20:42:08";"0";"0";"";"";"";"";"";"3";"500";"580";"0";"0";"";"PK Standard Rate (16%)";"0";"";"0";"";"";"";"2vertical-test-second-upload7";"default";"0";"";"2";"Home";"2,16,34,35,6";"Home,julian-spencer,check,square,Accessories,Art";"";"";"";"";"";"";"0";"0";"0";"0";"";"";"0";"1";"";"";"360";"1";"";"0";"0";"";"";"2";"";"0";"https://rh.rightart.co.uk/img/p/2/3/23.jpg";"https://rh.rightart.co.uk/img/p/2/3/23.jpg,https://rh.rightart.co.uk/img/p/2/4/24.jpg";",";"";"0";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";""
"13";"";"1";"2square-test second upload8";"";"";"";"";"both";"new";"0";"0";"<p>test summary </p>";"<h2 style=""border:0px;margin:0px;list-style:none;color:#363738;font-family:'Titillium Web', sans-serif;font-size:36px;line-height:1;padding:12px 0px;background-color:#ffffff;""><span id=""description-title-postfix"" style=""margin:0px;padding:0px;border:0px;font-family:inherit;line-height:inherit;list-style:none;color:inherit;"">Canvas Print</span> Description</h2>
<div id=""description-canvas-print"" class=""descriptions"" style=""margin:0px;padding:0px;border:0px;font-family:'Open Sans', sans-serif;line-height:inherit;list-style:none;color:#363738;font-size:16px;background-color:#ffffff;"">A statement piece such as the print, ""How Far Is a Light Year?"", can be a bold accent for your home or office. This work by Alexander Grahovsky takes pop art to a different level. The image depicts a beautiful person with smooth ebony skin, wearing pale blue sunglasses and blowing a bright pink bubble. This eye-catching piece brilliantly captures a single moment in time.</div>";"";"1";"0000-00-00";"1";"2025-11-16 20:42:12";"0";"0";"";"";"";"";"";"3";"500";"580";"0";"0";"";"PK Standard Rate (16%)";"0";"";"0";"";"";"";"2square-test-second-upload8";"default";"0";"";"2";"Home";"2,16,34,35,6";"Home,julian-spencer,check,square,Accessories,Art";"";"";"";"";"";"";"0";"0";"0";"0";"";"";"0";"1";"";"";"360";"1";"";"0";"0";"";"";"2";"";"0";"https://rh.rightart.co.uk/img/p/2/5/25.jpg";"https://rh.rightart.co.uk/img/p/2/5/25.jpg,https://rh.rightart.co.uk/img/p/2/6/26.jpg";",";"";"0";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";""
"15";"";"1";"2vertical-test second upload8";"";"";"";"";"both";"new";"0";"0";"<p>test summary </p>";"<h2 style=""border:0px;margin:0px;list-style:none;color:#363738;font-family:'Titillium Web', sans-serif;font-size:36px;line-height:1;padding:12px 0px;background-color:#ffffff;""><span id=""description-title-postfix"" style=""margin:0px;padding:0px;border:0px;font-family:inherit;line-height:inherit;list-style:none;color:inherit;"">Canvas Print</span> Description</h2>
<div id=""description-canvas-print"" class=""descriptions"" style=""margin:0px;padding:0px;border:0px;font-family:'Open Sans', sans-serif;line-height:inherit;list-style:none;color:#363738;font-size:16px;background-color:#ffffff;"">A statement piece such as the print, ""How Far Is a Light Year?"", can be a bold accent for your home or office. This work by Alexander Grahovsky takes pop art to a different level. The image depicts a beautiful person with smooth ebony skin, wearing pale blue sunglasses and blowing a bright pink bubble. This eye-catching piece brilliantly captures a single moment in time.</div>";"";"1";"0000-00-00";"1";"2025-11-16 20:42:22";"0";"0";"";"";"";"";"";"3";"500";"580";"0";"0";"";"PK Standard Rate (16%)";"0";"";"0";"";"";"";"2vertical-test-second-upload8";"default";"0";"";"2";"Home";"2,16,34,35,6";"Home,julian-spencer,check,square,Accessories,Art";"";"";"";"";"";"";"0";"0";"0";"0";"";"";"0";"1";"";"";"360";"1";"";"0";"0";"";"";"2";"";"0";"https://rh.rightart.co.uk/img/p/2/9/29.jpg";"https://rh.rightart.co.uk/img/p/2/9/29.jpg,https://rh.rightart.co.uk/img/p/3/0/30.jpg";",";"";"0";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";""
"16";"";"1";"2square-test second upload9";"";"";"";"";"both";"new";"0";"0";"<p>test summary </p>";"<h2 style=""border:0px;margin:0px;list-style:none;color:#363738;font-family:'Titillium Web', sans-serif;font-size:36px;line-height:1;padding:12px 0px;background-color:#ffffff;""><span id=""description-title-postfix"" style=""margin:0px;padding:0px;border:0px;font-family:inherit;line-height:inherit;list-style:none;color:inherit;"">Canvas Print</span> Description</h2>
<div id=""description-canvas-print"" class=""descriptions"" style=""margin:0px;padding:0px;border:0px;font-family:'Open Sans', sans-serif;line-height:inherit;list-style:none;color:#363738;font-size:16px;background-color:#ffffff;"">A statement piece such as the print, ""How Far Is a Light Year?"", can be a bold accent for your home or office. This work by Alexander Grahovsky takes pop art to a different level. The image depicts a beautiful person with smooth ebony skin, wearing pale blue sunglasses and blowing a bright pink bubble. This eye-catching piece brilliantly captures a single moment in time.</div>";"";"1";"0000-00-00";"1";"2025-11-16 20:42:33";"0";"0";"";"";"";"";"";"3";"500";"580";"0";"0";"";"PK Standard Rate (16%)";"0";"";"0";"";"";"";"2square-test-second-upload9";"default";"0";"";"2";"Home";"2,16,34,35,6";"Home,julian-spencer,check,square,Accessories,Art";"";"";"";"";"";"";"0";"0";"0";"0";"";"";"0";"1";"";"";"360";"1";"";"0";"0";"";"";"2";"";"0";"https://rh.rightart.co.uk/img/p/3/1/31.jpg";"https://rh.rightart.co.uk/img/p/3/1/31.jpg,https://rh.rightart.co.uk/img/p/3/2/32.jpg";",";"";"0";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";""
"18";"";"1";"2vertical-test second upload9";"";"";"";"";"both";"new";"0";"0";"<p>test summary </p>";"<h2 style=""border:0px;margin:0px;list-style:none;color:#363738;font-family:'Titillium Web', sans-serif;font-size:36px;line-height:1;padding:12px 0px;background-color:#ffffff;""><span id=""description-title-postfix"" style=""margin:0px;padding:0px;border:0px;font-family:inherit;line-height:inherit;list-style:none;color:inherit;"">Canvas Print</span> Description</h2>
<div id=""description-canvas-print"" class=""descriptions"" style=""margin:0px;padding:0px;border:0px;font-family:'Open Sans', sans-serif;line-height:inherit;list-style:none;color:#363738;font-size:16px;background-color:#ffffff;"">A statement piece such as the print, ""How Far Is a Light Year?"", can be a bold accent for your home or office. This work by Alexander Grahovsky takes pop art to a different level. The image depicts a beautiful person with smooth ebony skin, wearing pale blue sunglasses and blowing a bright pink bubble. This eye-catching piece brilliantly captures a single moment in time.</div>";"";"1";"0000-00-00";"1";"2025-11-16 20:42:43";"0";"0";"";"";"";"";"";"3";"500";"580";"0";"0";"";"PK Standard Rate (16%)";"0";"";"0";"";"";"";"2vertical-test-second-upload9";"default";"0";"";"2";"Home";"2,16,34,35,6";"Home,julian-spencer,check,square,Accessories,Art";"";"";"";"";"";"";"0";"0";"0";"0";"";"";"0";"1";"";"";"360";"1";"";"0";"0";"";"";"2";"";"0";"https://rh.rightart.co.uk/img/p/3/5/35.jpg";"https://rh.rightart.co.uk/img/p/3/5/35.jpg,https://rh.rightart.co.uk/img/p/3/6/36.jpg";",";"";"0";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";""
"19";"";"1";"2square-test second upload10";"";"";"";"";"both";"new";"0";"0";"<p>test summary </p>";"<h2 style=""border:0px;margin:0px;list-style:none;color:#363738;font-family:'Titillium Web', sans-serif;font-size:36px;line-height:1;padding:12px 0px;background-color:#ffffff;""><span id=""description-title-postfix"" style=""margin:0px;padding:0px;border:0px;font-family:inherit;line-height:inherit;list-style:none;color:inherit;"">Canvas Print</span> Description</h2>
<div id=""description-canvas-print"" class=""descriptions"" style=""margin:0px;padding:0px;border:0px;font-family:'Open Sans', sans-serif;line-height:inherit;list-style:none;color:#363738;font-size:16px;background-color:#ffffff;"">A statement piece such as the print, ""How Far Is a Light Year?"", can be a bold accent for your home or office. This work by Alexander Grahovsky takes pop art to a different level. The image depicts a beautiful person with smooth ebony skin, wearing pale blue sunglasses and blowing a bright pink bubble. This eye-catching piece brilliantly captures a single moment in time.</div>";"";"1";"0000-00-00";"1";"2025-11-16 20:42:48";"0";"0";"";"";"";"";"";"3";"500";"580";"0";"0";"";"PK Standard Rate (16%)";"0";"";"0";"";"";"";"2square-test-second-upload10";"default";"0";"";"2";"Home";"2,16,34,35,6";"Home,julian-spencer,check,square,Accessories,Art";"";"";"";"";"";"";"0";"0";"0";"0";"";"";"0";"1";"";"";"360";"1";"";"0";"0";"";"";"2";"";"0";"https://rh.rightart.co.uk/img/p/3/7/37.jpg";"https://rh.rightart.co.uk/img/p/3/7/37.jpg,https://rh.rightart.co.uk/img/p/3/8/38.jpg";",";"";"0";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";""
"21";"";"1";"2vertical-test second upload10";"";"";"";"";"both";"new";"0";"0";"<p>test summary </p>";"<h2 style=""border:0px;margin:0px;list-style:none;color:#363738;font-family:'Titillium Web', sans-serif;font-size:36px;line-height:1;padding:12px 0px;background-color:#ffffff;""><span id=""description-title-postfix"" style=""margin:0px;padding:0px;border:0px;font-family:inherit;line-height:inherit;list-style:none;color:inherit;"">Canvas Print</span> Description</h2>
<div id=""description-canvas-print"" class=""descriptions"" style=""margin:0px;padding:0px;border:0px;font-family:'Open Sans', sans-serif;line-height:inherit;list-style:none;color:#363738;font-size:16px;background-color:#ffffff;"">A statement piece such as the print, ""How Far Is a Light Year?"", can be a bold accent for your home or office. This work by Alexander Grahovsky takes pop art to a different level. The image depicts a beautiful person with smooth ebony skin, wearing pale blue sunglasses and blowing a bright pink bubble. This eye-catching piece brilliantly captures a single moment in time.</div>";"";"1";"0000-00-00";"1";"2025-11-16 20:43:03";"0";"0";"";"";"";"";"";"3";"500";"580";"0";"0";"";"PK Standard Rate (16%)";"0";"";"0";"";"";"";"2vertical-test-second-upload10";"default";"0";"";"2";"Home";"2,16,34,35,6";"Home,julian-spencer,check,square,Accessories,Art";"";"";"";"";"";"";"0";"0";"0";"0";"";"";"0";"1";"";"";"360";"1";"";"0";"0";"";"";"2";"";"0";"https://rh.rightart.co.uk/img/p/4/1/41.jpg";"https://rh.rightart.co.uk/img/p/4/1/41.jpg,https://rh.rightart.co.uk/img/p/4/2/42.jpg";",";"";"0";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";""
"22";"";"1";"2square-test second upload11";"";"";"";"";"both";"new";"0";"0";"<p>test summary </p>";"<h2 style=""border:0px;margin:0px;list-style:none;color:#363738;font-family:'Titillium Web', sans-serif;font-size:36px;line-height:1;padding:12px 0px;background-color:#ffffff;""><span id=""description-title-postfix"" style=""margin:0px;padding:0px;border:0px;font-family:inherit;line-height:inherit;list-style:none;color:inherit;"">Canvas Print</span> Description</h2>
<div id=""description-canvas-print"" class=""descriptions"" style=""margin:0px;padding:0px;border:0px;font-family:'Open Sans', sans-serif;line-height:inherit;list-style:none;color:#363738;font-size:16px;background-color:#ffffff;"">A statement piece such as the print, ""How Far Is a Light Year?"", can be a bold accent for your home or office. This work by Alexander Grahovsky takes pop art to a different level. The image depicts a beautiful person with smooth ebony skin, wearing pale blue sunglasses and blowing a bright pink bubble. This eye-catching piece brilliantly captures a single moment in time.</div>";"";"1";"0000-00-00";"1";"2025-11-16 20:43:08";"0";"0";"";"";"";"";"";"3";"500";"580";"0";"0";"";"PK Standard Rate (16%)";"0";"";"0";"";"";"";"2square-test-second-upload11";"default";"0";"";"2";"Home";"2,16,34,35,6";"Home,julian-spencer,check,square,Accessories,Art";"";"";"";"";"";"";"0";"0";"0";"0";"";"";"0";"1";"";"";"360";"1";"";"0";"0";"";"";"2";"";"0";"https://rh.rightart.co.uk/img/p/4/3/43.jpg";"https://rh.rightart.co.uk/img/p/4/3/43.jpg,https://rh.rightart.co.uk/img/p/4/4/44.jpg";",";"";"0";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";""
"24";"";"1";"2vertical-test second upload11";"";"";"";"";"both";"new";"0";"0";"<p>test summary </p>";"<h2 style=""border:0px;margin:0px;list-style:none;color:#363738;font-family:'Titillium Web', sans-serif;font-size:36px;line-height:1;padding:12px 0px;background-color:#ffffff;""><span id=""description-title-postfix"" style=""margin:0px;padding:0px;border:0px;font-family:inherit;line-height:inherit;list-style:none;color:inherit;"">Canvas Print</span> Description</h2>
<div id=""description-canvas-print"" class=""descriptions"" style=""margin:0px;padding:0px;border:0px;font-family:'Open Sans', sans-serif;line-height:inherit;list-style:none;color:#363738;font-size:16px;background-color:#ffffff;"">A statement piece such as the print, ""How Far Is a Light Year?"", can be a bold accent for your home or office. This work by Alexander Grahovsky takes pop art to a different level. The image depicts a beautiful person with smooth ebony skin, wearing pale blue sunglasses and blowing a bright pink bubble. This eye-catching piece brilliantly captures a single moment in time.</div>";"";"1";"0000-00-00";"1";"2025-11-16 20:43:18";"0";"0";"";"";"";"";"";"3";"500";"580";"0";"0";"";"PK Standard Rate (16%)";"0";"";"0";"";"";"";"2vertical-test-second-upload11";"default";"0";"";"2";"Home";"2,16,34,35,6";"Home,julian-spencer,check,square,Accessories,Art";"";"";"";"";"";"";"0";"0";"0";"0";"";"";"0";"1";"";"";"360";"1";"";"0";"0";"";"";"2";"";"0";"https://rh.rightart.co.uk/img/p/4/7/47.jpg";"https://rh.rightart.co.uk/img/p/4/7/47.jpg,https://rh.rightart.co.uk/img/p/4/8/48.jpg";",";"";"0";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";""
"25";"";"1";"2square-test second upload12";"";"";"";"";"both";"new";"0";"0";"<p>test summary </p>";"<h2 style=""border:0px;margin:0px;list-style:none;color:#363738;font-family:'Titillium Web', sans-serif;font-size:36px;line-height:1;padding:12px 0px;background-color:#ffffff;""><span id=""description-title-postfix"" style=""margin:0px;padding:0px;border:0px;font-family:inherit;line-height:inherit;list-style:none;color:inherit;"">Canvas Print</span> Description</h2>
<div id=""description-canvas-print"" class=""descriptions"" style=""margin:0px;padding:0px;border:0px;font-family:'Open Sans', sans-serif;line-height:inherit;list-style:none;color:#363738;font-size:16px;background-color:#ffffff;"">A statement piece such as the print, ""How Far Is a Light Year?"", can be a bold accent for your home or office. This work by Alexander Grahovsky takes pop art to a different level. The image depicts a beautiful person with smooth ebony skin, wearing pale blue sunglasses and blowing a bright pink bubble. This eye-catching piece brilliantly captures a single moment in time.</div>";"";"1";"0000-00-00";"1";"2025-11-16 20:43:22";"0";"0";"";"";"";"";"";"3";"500";"580";"0";"0";"";"PK Standard Rate (16%)";"0";"";"0";"";"";"";"2square-test-second-upload12";"default";"0";"";"2";"Home";"2,16,34,35,6";"Home,julian-spencer,check,square,Accessories,Art";"";"";"";"";"";"";"0";"0";"0";"0";"";"";"0";"1";"";"";"360";"1";"";"0";"0";"";"";"2";"";"0";"https://rh.rightart.co.uk/img/p/4/9/49.jpg";"https://rh.rightart.co.uk/img/p/4/9/49.jpg,https://rh.rightart.co.uk/img/p/5/0/50.jpg";",";"";"0";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";""
"27";"";"1";"2vertical-test second upload12";"";"";"";"";"both";"new";"0";"0";"<p>test summary </p>";"<h2 style=""border:0px;margin:0px;list-style:none;color:#363738;font-family:'Titillium Web', sans-serif;font-size:36px;line-height:1;padding:12px 0px;background-color:#ffffff;""><span id=""description-title-postfix"" style=""margin:0px;padding:0px;border:0px;font-family:inherit;line-height:inherit;list-style:none;color:inherit;"">Canvas Print</span> Description</h2>
<div id=""description-canvas-print"" class=""descriptions"" style=""margin:0px;padding:0px;border:0px;font-family:'Open Sans', sans-serif;line-height:inherit;list-style:none;color:#363738;font-size:16px;background-color:#ffffff;"">A statement piece such as the print, ""How Far Is a Light Year?"", can be a bold accent for your home or office. This work by Alexander Grahovsky takes pop art to a different level. The image depicts a beautiful person with smooth ebony skin, wearing pale blue sunglasses and blowing a bright pink bubble. This eye-catching piece brilliantly captures a single moment in time.</div>";"";"1";"0000-00-00";"1";"2025-11-16 20:43:38";"0";"0";"";"";"";"";"";"3";"500";"580";"0";"0";"";"PK Standard Rate (16%)";"0";"";"0";"";"";"";"2vertical-test-second-upload12";"default";"0";"";"2";"Home";"2,16,34,35,6";"Home,julian-spencer,check,square,Accessories,Art";"";"";"";"";"";"";"0";"0";"0";"0";"";"";"0";"1";"";"";"360";"1";"";"0";"0";"";"";"2";"";"0";"https://rh.rightart.co.uk/img/p/5/3/53.jpg";"https://rh.rightart.co.uk/img/p/5/3/53.jpg,https://rh.rightart.co.uk/img/p/5/4/54.jpg";",";"";"0";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";""
"28";"";"1";"2square-test second upload13";"";"";"";"";"both";"new";"0";"0";"<p>test summary </p>";"<h2 style=""border:0px;margin:0px;list-style:none;color:#363738;font-family:'Titillium Web', sans-serif;font-size:36px;line-height:1;padding:12px 0px;background-color:#ffffff;""><span id=""description-title-postfix"" style=""margin:0px;padding:0px;border:0px;font-family:inherit;line-height:inherit;list-style:none;color:inherit;"">Canvas Print</span> Description</h2>
<div id=""description-canvas-print"" class=""descriptions"" style=""margin:0px;padding:0px;border:0px;font-family:'Open Sans', sans-serif;line-height:inherit;list-style:none;color:#363738;font-size:16px;background-color:#ffffff;"">A statement piece such as the print, ""How Far Is a Light Year?"", can be a bold accent for your home or office. This work by Alexander Grahovsky takes pop art to a different level. The image depicts a beautiful person with smooth ebony skin, wearing pale blue sunglasses and blowing a bright pink bubble. This eye-catching piece brilliantly captures a single moment in time.</div>";"";"1";"0000-00-00";"1";"2025-11-16 20:43:43";"0";"0";"";"";"";"";"";"3";"500";"580";"0";"0";"";"PK Standard Rate (16%)";"0";"";"0";"";"";"";"2square-test-second-upload13";"default";"0";"";"2";"Home";"2,16,34,35,6";"Home,julian-spencer,check,square,Accessories,Art";"";"";"";"";"";"";"0";"0";"0";"0";"";"";"0";"1";"";"";"360";"1";"";"0";"0";"";"";"2";"";"0";"https://rh.rightart.co.uk/img/p/5/5/55.jpg";"https://rh.rightart.co.uk/img/p/5/5/55.jpg,https://rh.rightart.co.uk/img/p/5/6/56.jpg";",";"";"0";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";""
"30";"";"1";"2vertical-test second upload13";"";"";"";"";"both";"new";"0";"0";"<p>test summary </p>";"<h2 style=""border:0px;margin:0px;list-style:none;color:#363738;font-family:'Titillium Web', sans-serif;font-size:36px;line-height:1;padding:12px 0px;background-color:#ffffff;""><span id=""description-title-postfix"" style=""margin:0px;padding:0px;border:0px;font-family:inherit;line-height:inherit;list-style:none;color:inherit;"">Canvas Print</span> Description</h2>
<div id=""description-canvas-print"" class=""descriptions"" style=""margin:0px;padding:0px;border:0px;font-family:'Open Sans', sans-serif;line-height:inherit;list-style:none;color:#363738;font-size:16px;background-color:#ffffff;"">A statement piece such as the print, ""How Far Is a Light Year?"", can be a bold accent for your home or office. This work by Alexander Grahovsky takes pop art to a different level. The image depicts a beautiful person with smooth ebony skin, wearing pale blue sunglasses and blowing a bright pink bubble. This eye-catching piece brilliantly captures a single moment in time.</div>";"";"1";"0000-00-00";"1";"2025-11-16 20:43:53";"0";"0";"";"";"";"";"";"3";"500";"580";"0";"0";"";"PK Standard Rate (16%)";"0";"";"0";"";"";"";"2vertical-test-second-upload13";"default";"0";"";"2";"Home";"2,16,34,35,6";"Home,julian-spencer,check,square,Accessories,Art";"";"";"";"";"";"";"0";"0";"0";"0";"";"";"0";"1";"";"";"360";"1";"";"0";"0";"";"";"2";"";"0";"https://rh.rightart.co.uk/img/p/5/9/59.jpg";"https://rh.rightart.co.uk/img/p/5/9/59.jpg,https://rh.rightart.co.uk/img/p/6/0/60.jpg";",";"";"0";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";""
"31";"";"1";"2square-test second upload14";"";"";"";"";"both";"new";"0";"0";"<p>test summary </p>";"<h2 style=""border:0px;margin:0px;list-style:none;color:#363738;font-family:'Titillium Web', sans-serif;font-size:36px;line-height:1;padding:12px 0px;background-color:#ffffff;""><span id=""description-title-postfix"" style=""margin:0px;padding:0px;border:0px;font-family:inherit;line-height:inherit;list-style:none;color:inherit;"">Canvas Print</span> Description</h2>
<div id=""description-canvas-print"" class=""descriptions"" style=""margin:0px;padding:0px;border:0px;font-family:'Open Sans', sans-serif;line-height:inherit;list-style:none;color:#363738;font-size:16px;background-color:#ffffff;"">A statement piece such as the print, ""How Far Is a Light Year?"", can be a bold accent for your home or office. This work by Alexander Grahovsky takes pop art to a different level. The image depicts a beautiful person with smooth ebony skin, wearing pale blue sunglasses and blowing a bright pink bubble. This eye-catching piece brilliantly captures a single moment in time.</div>";"";"1";"0000-00-00";"1";"2025-11-16 20:44:03";"0";"0";"";"";"";"";"";"3";"500";"580";"0";"0";"";"PK Standard Rate (16%)";"0";"";"0";"";"";"";"2square-test-second-upload14";"default";"0";"";"2";"Home";"2,16,34,35,6";"Home,julian-spencer,check,square,Accessories,Art";"";"";"";"";"";"";"0";"0";"0";"0";"";"";"0";"1";"";"";"360";"1";"";"0";"0";"";"";"2";"";"0";"https://rh.rightart.co.uk/img/p/6/1/61.jpg";"https://rh.rightart.co.uk/img/p/6/1/61.jpg,https://rh.rightart.co.uk/img/p/6/2/62.jpg";",";"";"0";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";""
"33";"";"1";"2vertical-test second upload14";"";"";"";"";"both";"new";"0";"0";"<p>test summary </p>";"<h2 style=""border:0px;margin:0px;list-style:none;color:#363738;font-family:'Titillium Web', sans-serif;font-size:36px;line-height:1;padding:12px 0px;background-color:#ffffff;""><span id=""description-title-postfix"" style=""margin:0px;padding:0px;border:0px;font-family:inherit;line-height:inherit;list-style:none;color:inherit;"">Canvas Print</span> Description</h2>
<div id=""description-canvas-print"" class=""descriptions"" style=""margin:0px;padding:0px;border:0px;font-family:'Open Sans', sans-serif;line-height:inherit;list-style:none;color:#363738;font-size:16px;background-color:#ffffff;"">A statement piece such as the print, ""How Far Is a Light Year?"", can be a bold accent for your home or office. This work by Alexander Grahovsky takes pop art to a different level. The image depicts a beautiful person with smooth ebony skin, wearing pale blue sunglasses and blowing a bright pink bubble. This eye-catching piece brilliantly captures a single moment in time.</div>";"";"1";"0000-00-00";"1";"2025-11-16 20:44:13";"0";"0";"";"";"";"";"";"3";"500";"580";"0";"0";"";"PK Standard Rate (16%)";"0";"";"0";"";"";"";"2vertical-test-second-upload14";"default";"0";"";"2";"Home";"2,16,34,35,6";"Home,julian-spencer,check,square,Accessories,Art";"";"";"";"";"";"";"0";"0";"0";"0";"";"";"0";"1";"";"";"360";"1";"";"0";"0";"";"";"2";"";"0";"https://rh.rightart.co.uk/img/p/6/5/65.jpg";"https://rh.rightart.co.uk/img/p/6/5/65.jpg,https://rh.rightart.co.uk/img/p/6/6/66.jpg";",";"";"0";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";""
"34";"";"1";"2square-test second upload15";"";"";"";"";"both";"new";"0";"0";"<p>test summary </p>";"<h2 style=""border:0px;margin:0px;list-style:none;color:#363738;font-family:'Titillium Web', sans-serif;font-size:36px;line-height:1;padding:12px 0px;background-color:#ffffff;""><span id=""description-title-postfix"" style=""margin:0px;padding:0px;border:0px;font-family:inherit;line-height:inherit;list-style:none;color:inherit;"">Canvas Print</span> Description</h2>
<div id=""description-canvas-print"" class=""descriptions"" style=""margin:0px;padding:0px;border:0px;font-family:'Open Sans', sans-serif;line-height:inherit;list-style:none;color:#363738;font-size:16px;background-color:#ffffff;"">A statement piece such as the print, ""How Far Is a Light Year?"", can be a bold accent for your home or office. This work by Alexander Grahovsky takes pop art to a different level. The image depicts a beautiful person with smooth ebony skin, wearing pale blue sunglasses and blowing a bright pink bubble. This eye-catching piece brilliantly captures a single moment in time.</div>";"";"1";"0000-00-00";"1";"2025-11-16 20:44:17";"0";"0";"";"";"";"";"";"3";"500";"580";"0";"0";"";"PK Standard Rate (16%)";"0";"";"0";"";"";"";"2square-test-second-upload15";"default";"0";"";"2";"Home";"2,16,34,35,6";"Home,julian-spencer,check,square,Accessories,Art";"";"";"";"";"";"";"0";"0";"0";"0";"";"";"0";"1";"";"";"360";"1";"";"0";"0";"";"";"2";"";"0";"https://rh.rightart.co.uk/img/p/6/7/67.jpg";"https://rh.rightart.co.uk/img/p/6/7/67.jpg,https://rh.rightart.co.uk/img/p/6/8/68.jpg";",";"";"0";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";""
